Place_Id,Place_Name,Description,Category,City,Price,Rating,Coordinate,Lat,Long,Rating_Count,Outdoor/Indoor,features
344,Pantai Marina,"Pantai Marina (bahasa Jawa: ꦥꦱꦶꦱꦶꦂ​ꦩꦫꦶꦤ, translit. Pasisir Marina) adalah salah satu objek wisata pantai yang berada di kota Semarang, Jawa Tengah. Pantai ini menyimpan pemandangan eksotis khas kota Semarang. Dahulu, tempat ini merupakan hutan bakau dan tambak, tapi pemerintah setempat mengubahnya menjadi tempat rekreasi dengan cara reklamasi daratan. Hasil reklamasi dari hutan bakau ini, sekarang berupa perumahan, pertokoan, dan perkantoran, di sebelah selatan pantai._x000D_",Bahari,Semarang,3000,4.1,"{'lat': -6.948877, 'lng': 110.3893285}",-6.950833,110.423889,31,Outdoor,"Bahari Semarang Outdoor Pantai Marina (bahasa Jawa: ꦥꦱꦶꦱꦶꦂ​ꦩꦫꦶꦤ, translit. Pasisir Marina) adalah salah satu objek wisata pantai yang berada di kota Semarang, Jawa Tengah. Pantai ini menyimpan pemandangan eksotis khas kota Semarang. Dahulu, tempat ini merupakan hutan bakau dan tambak, tapi pemerintah setempat mengubahnya menjadi tempat rekreasi dengan cara reklamasi daratan. Hasil reklamasi dari hutan bakau ini, sekarang berupa perumahan, pertokoan, dan perkantoran, di sebelah selatan pantai._x000D_ 3000"
345,Kampoeng Djadhoel Semarang,"Kampoeng Djadhoel terletak di Kampung Batik Semarang tepatnya di Kampung Batik Tengah RT 04/ RW 02 Kelurahan Rejomulyo, Kecamatan Semarang Timur. Penamaan Kampoeng Djadhoel ini tercetus sejak 18 Desember 2016 oleh Ignatius Luwiyanto (50) warga Kampung Batik Tengah. Sejarah Indonesia menjadi latar belakang penamaan KampoengDjadhoel.",Budaya,Semarang,10000,4.7,"{'lat': -6.968773100000001, 'lng': 110.4319505}",-69687731.0,1104319505.0,20,Indoor,"Budaya Semarang Indoor Kampoeng Djadhoel terletak di Kampung Batik Semarang tepatnya di Kampung Batik Tengah RT 04/ RW 02 Kelurahan Rejomulyo, Kecamatan Semarang Timur. Penamaan Kampoeng Djadhoel ini tercetus sejak 18 Desember 2016 oleh Ignatius Luwiyanto (50) warga Kampung Batik Tengah. Sejarah Indonesia menjadi latar belakang penamaan KampoengDjadhoel. 10000"
346,Indonesia Kaya Park,"Lokasi Taman Indonesia Kaya yang berada di pusat kota Semarang, membuat taman seluas 5.000 meter persegi ini bisa difungsikan sebagai wadah berkesenian komunitas seniman Jawa Tengah. Di sini ada Panggung Budaya yang dibangun dengan dua sisi yang semuanya bisa digunakan. Lalu ada Taman Pandawa Lima yang dibuat oleh Komroden Haro, Pelataran Penikmat Seni, Amphitheater, Area Hijau, Gerbang Mural karya lima seniman muda Semarang, dan tak ketinggalan ada Air Mancur Menari. Air Mancur Menari ini dibangun oleh Pemerintah Kota Semarang yang dapat bergerak mengikuti alunan musik klasik dan lagu-lagu perjuangan Indonesia. Air Mancur Menari tersebut dijadwalkan akan menyala setiap hari pada pukul 19.00 - 20.00 dan sampai pukul 21.00 di akhir pekan.",Taman Hiburan,Semarang,0,4.6,"{'lat': -6.992350699999998, 'lng': 110.4201162}",-69923507.0,1104201162.0,23,Outdoor,"Taman Hiburan Semarang Outdoor Lokasi Taman Indonesia Kaya yang berada di pusat kota Semarang, membuat taman seluas 5.000 meter persegi ini bisa difungsikan sebagai wadah berkesenian komunitas seniman Jawa Tengah. Di sini ada Panggung Budaya yang dibangun dengan dua sisi yang semuanya bisa digunakan. Lalu ada Taman Pandawa Lima yang dibuat oleh Komroden Haro, Pelataran Penikmat Seni, Amphitheater, Area Hijau, Gerbang Mural karya lima seniman muda Semarang, dan tak ketinggalan ada Air Mancur Menari. Air Mancur Menari ini dibangun oleh Pemerintah Kota Semarang yang dapat bergerak mengikuti alunan musik klasik dan lagu-lagu perjuangan Indonesia. Air Mancur Menari tersebut dijadwalkan akan menyala setiap hari pada pukul 19.00 - 20.00 dan sampai pukul 21.00 di akhir pekan. 0"
347,Taman Pandanaran,"Dalam sejarah yang tercatat, dulunya tempat ini merupakan kawasan SPBU yang tak begitu laku. Bekas SPBU tersebut dirombak total menjadi sebuah taman. Konon, luas tanah 600 meter persegi tersebut direnovasi menjadi taman dengan dana sekitar Rp1,8 M. Taman Pandanaran ini beralamatkan di Jalan Pandanaran, Mugassari, Semarang Selatan. Tepatnya, berada di pertigaan antara Jalan Pandanaran dan Jalan MH.Thamrin. Sayangnya, untuk mendapatkan parkir di sini cukup susah. Beberapa pengunjung bahkan harus memarkirkan kendaraannya di depan warung makan di sekitaran taman.",Taman Hiburan,Semarang,0,4.4,"{'lat': -6.987793600000001, 'lng': 110.4172262}",-69877936.0,1104172262.0,26,Outdoor,"Taman Hiburan Semarang Outdoor Dalam sejarah yang tercatat, dulunya tempat ini merupakan kawasan SPBU yang tak begitu laku. Bekas SPBU tersebut dirombak total menjadi sebuah taman. Konon, luas tanah 600 meter persegi tersebut direnovasi menjadi taman dengan dana sekitar Rp1,8 M. Taman Pandanaran ini beralamatkan di Jalan Pandanaran, Mugassari, Semarang Selatan. Tepatnya, berada di pertigaan antara Jalan Pandanaran dan Jalan MH.Thamrin. Sayangnya, untuk mendapatkan parkir di sini cukup susah. Beberapa pengunjung bahkan harus memarkirkan kendaraannya di depan warung makan di sekitaran taman. 0"
348,Pura Giri Natha,"Awal berdirinya Pura Agung Giri Natha tidak terlepas dari hadirnya pemeluk umat Hindu dari berbagai daerah yang mulai berdatangan dan menetap di Semarang. Sebelum menetap, umat Hindu yang ada di Semarang awalnya datang untuk bekerja dan mencari ilmu. Sekitar tahun 1967/1968 para pemeluk agama Hindu yang ada di Semarang mengusulkan kepada pemerintah Semarang, untuk dibangunnya tempat peribadatan. Karena sebelumnya umat Hindu ketika melaksanakan sembahyang lokasinya dari rumah ke rumah. Setuju dengan usulan tersebut, akhirnya pemerintah Semarang memberikan pilihan beragam lokasi yang sekira tepat dan pas untuk dibangun sebuah tempat suci yakni pura.",Budaya,Semarang,20000,4.7,"{'lat': -6.998475900000001, 'lng': 110.4106468}",-69984759.0,1104106468.0,25,Indoor,"Budaya Semarang Indoor Awal berdirinya Pura Agung Giri Natha tidak terlepas dari hadirnya pemeluk umat Hindu dari berbagai daerah yang mulai berdatangan dan menetap di Semarang. Sebelum menetap, umat Hindu yang ada di Semarang awalnya datang untuk bekerja dan mencari ilmu. Sekitar tahun 1967/1968 para pemeluk agama Hindu yang ada di Semarang mengusulkan kepada pemerintah Semarang, untuk dibangunnya tempat peribadatan. Karena sebelumnya umat Hindu ketika melaksanakan sembahyang lokasinya dari rumah ke rumah. Setuju dengan usulan tersebut, akhirnya pemerintah Semarang memberikan pilihan beragam lokasi yang sekira tepat dan pas untuk dibangun sebuah tempat suci yakni pura. 20000"
349,Wisata Mangrove Tapak,"Wisata hutan mangrove Semarang hampir tak pernah sepi dikunjungi wisatawan. Tak jarang pengunjung yang datang ke wisata cantik ini baik berswafoto maupun sekedar jalan-jalan menapaik selasar kayu. Obyek ini pun juga instagramable dan pas dibagikan di sosmed, bahkan banyak diburu oleh mereka yang berkecimpung di bidang fotografi.",Cagar Alam,Semarang,5000,4.3,"{'lat': -6.968561800000001, 'lng': 110.3459696}",-69685618.0,1103459696.0,18,Outdoor,"Cagar Alam Semarang Outdoor Wisata hutan mangrove Semarang hampir tak pernah sepi dikunjungi wisatawan. Tak jarang pengunjung yang datang ke wisata cantik ini baik berswafoto maupun sekedar jalan-jalan menapaik selasar kayu. Obyek ini pun juga instagramable dan pas dibagikan di sosmed, bahkan banyak diburu oleh mereka yang berkecimpung di bidang fotografi. 5000"
350,Pantai Cipta,"Pantai Cipta juga dikenal sebagai Pantai Petikemas, karena jarak dan letaknya dekat dengan Pantai Petikemas. Tempat wisata di semarang Pantai Cipta hanya memiliki sedikit hamparan pasir dan didominasi bebatuan. Pantai Cipta menjadi satu destinasi wisata favorit bagi warga Semarang karena mempunyai keunikan dari pemandangan hingga lingkungan sekitarnya. Berfoto selfie menjadi kegiatan utama di pantai tersebut karena banyak spot menarik yang bisa diabadikan. Pada akhir pekan atau hari libur panjang, para wisatawan sering memenuhi Pantai Cipta untuk sekedar melihat pemandangan pantai. Namun pantai Cipta ini memiliki ombak yang tenang, sehingga aman digunakan untuk berenang. Dipantai Cipta sendiri terdapat banyak ilalang yang menambah indah pemandangan dan menjadi surga para pemburu selfie. Keberadaan ilalang inilah yang menjadi daya tarik para pengunjung untuk datang ke pantai Cipta hanya sekedar untuk berselfie._x000D_",Bahari,Semarang,5000,4.0,"{'lat': -6.9486402, 'lng': 110.4102923}",-69486402.0,1104102923.0,18,Outdoor,"Bahari Semarang Outdoor Pantai Cipta juga dikenal sebagai Pantai Petikemas, karena jarak dan letaknya dekat dengan Pantai Petikemas. Tempat wisata di semarang Pantai Cipta hanya memiliki sedikit hamparan pasir dan didominasi bebatuan. Pantai Cipta menjadi satu destinasi wisata favorit bagi warga Semarang karena mempunyai keunikan dari pemandangan hingga lingkungan sekitarnya. Berfoto selfie menjadi kegiatan utama di pantai tersebut karena banyak spot menarik yang bisa diabadikan. Pada akhir pekan atau hari libur panjang, para wisatawan sering memenuhi Pantai Cipta untuk sekedar melihat pemandangan pantai. Namun pantai Cipta ini memiliki ombak yang tenang, sehingga aman digunakan untuk berenang. Dipantai Cipta sendiri terdapat banyak ilalang yang menambah indah pemandangan dan menjadi surga para pemburu selfie. Keberadaan ilalang inilah yang menjadi daya tarik para pengunjung untuk datang ke pantai Cipta hanya sekedar untuk berselfie._x000D_ 5000"
351,Old City 3D Trick Art Museum,"Destinasi wisata kekinian satu ini memang tengah naik daun di banyak kota termasuk Semarang. Salah satunya Old City 3D Trick Art Museum, museum dengan tema Seni 3 Dimensi yang menyuguhkan sensasi berbeda dari museum biasa. Karena di dalamnya dipamerkan aneka karya seni 3 dimensi yang atraktif untuk berfoto. Destinasi wisata ini masih terus ramai kunjungan lantaran terus berinovasi. Setiap 3 bulan sekali, pihak pengelola akan mengganti tema atau instalasi karya seninya sehingga pengunjung bisa datang berkali-kali tanpa bosan.",Budaya,Semarang,50000,4.4,"{'lat': -6.968406400000001, 'lng': 110.4261995}",-69684064.0,1104261995.0,21,Indoor,"Budaya Semarang Indoor Destinasi wisata kekinian satu ini memang tengah naik daun di banyak kota termasuk Semarang. Salah satunya Old City 3D Trick Art Museum, museum dengan tema Seni 3 Dimensi yang menyuguhkan sensasi berbeda dari museum biasa. Karena di dalamnya dipamerkan aneka karya seni 3 dimensi yang atraktif untuk berfoto. Destinasi wisata ini masih terus ramai kunjungan lantaran terus berinovasi. Setiap 3 bulan sekali, pihak pengelola akan mengganti tema atau instalasi karya seninya sehingga pengunjung bisa datang berkali-kali tanpa bosan. 50000"
352,GPIB Immanuel Semarang (Gereja Blenduk),"GPIB Immanuel Semarang (populer dengan nama Gereja Blenduk, kadang-kadang dieja Gereja Blendug, dan sering kali dilafazkan sebagai mBlendhug) (bahasa Jawa: ꦒꦿꦺꦗ​ꦧ꧀ꦭꦼꦤ꧀ꦝꦸꦏ꧀, translit. Gréja Blendhuk) adalah Gereja Kristen tertua di Jawa Tengah yang dibangun oleh masyarakat Belanda yang tinggal di kota itu pada 1753, dengan bentuk oktagonal (persegi delapan). Gereja ini sesungguhnya bernama Gereja GPIB Immanuel, di Jl. Letjend. Suprapto 32. Kubahnya besar, dilapisi perunggu, dan di dalamnya terdapat sebuah orgel Barok. Arsitektur di dalamnya dibuat berdasarkan salib Yunani. Gereja ini direnovasi pada 1894 oleh W. Westmaas dan H.P.A. de Wilde, yang menambahkan kedua menara di depan gedung gereja ini. Nama Blenduk adalah julukan dari masyarakat setempat yang berarti kubah. Gereja ini hingga sekarang masih dipergunakan setiap hari Minggu. Di sekitar gereja ini juga terdapat sejumlah bangunan lain dari masa kolonial Belanda._x000D_",Tempat Ibadah,Semarang,0,4.6,"{'lat': -6.968348799999999, 'lng': 110.4274767}",-69683488.0,1104274767.0,22,Indoor,"Tempat Ibadah Semarang Indoor GPIB Immanuel Semarang (populer dengan nama Gereja Blenduk, kadang-kadang dieja Gereja Blendug, dan sering kali dilafazkan sebagai mBlendhug) (bahasa Jawa: ꦒꦿꦺꦗ​ꦧ꧀ꦭꦼꦤ꧀ꦝꦸꦏ꧀, translit. Gréja Blendhuk) adalah Gereja Kristen tertua di Jawa Tengah yang dibangun oleh masyarakat Belanda yang tinggal di kota itu pada 1753, dengan bentuk oktagonal (persegi delapan). Gereja ini sesungguhnya bernama Gereja GPIB Immanuel, di Jl. Letjend. Suprapto 32. Kubahnya besar, dilapisi perunggu, dan di dalamnya terdapat sebuah orgel Barok. Arsitektur di dalamnya dibuat berdasarkan salib Yunani. Gereja ini direnovasi pada 1894 oleh W. Westmaas dan H.P.A. de Wilde, yang menambahkan kedua menara di depan gedung gereja ini. Nama Blenduk adalah julukan dari masyarakat setempat yang berarti kubah. Gereja ini hingga sekarang masih dipergunakan setiap hari Minggu. Di sekitar gereja ini juga terdapat sejumlah bangunan lain dari masa kolonial Belanda._x000D_ 0"
353,Taman Srigunting,"Merupakan salah satu landmark di Kawasan Kota Lama Semarang, Taman Srigunting pada masa kolonial belanda berwujud parade plein untuk panggung parade, kini menjadi sebuah ruang terbuka berupa taman yang menjadi salah satu tempat untuk berkumpul atau berkegiatan komunitas. Taman Srigunting berada di Jalan Letjen Suprapto 32 Kawasan Kota Lama, di sisi selatan terdapat Gedung Marba, di barat daya terdapat Gedung Jiwasraya, di sisi barat terdapat Gereja Blenduk serta di sisi timur terdapat Gedung Kerta Niaga. Taman ini beberapa kali mengalami renovasi, seperti pada tahun 2001 dan tahun 2004. Pada tahun 2001, Taman Srigunting dikembalikan pada fungsi raung terbuka untuk rekreatif, setelah sebelumnya merupakan taman pasif. Pada tahun 2004 renovasi taman ini dengan membuat jalan masuk pada masing-masing sisi, hingga terdapat empat jalan masuk. Dan di tengah tengah dibuat tiang lampu penerangan yang bercabang empat untuk menerangi empat sisi jalan masuk tersebut._x000D_",Taman Hiburan,Semarang,0,4.7,"{'lat': -6.9681728, 'lng': 110.4278262}",-69681728.0,1104278262.0,18,Outdoor,"Taman Hiburan Semarang Outdoor Merupakan salah satu landmark di Kawasan Kota Lama Semarang, Taman Srigunting pada masa kolonial belanda berwujud parade plein untuk panggung parade, kini menjadi sebuah ruang terbuka berupa taman yang menjadi salah satu tempat untuk berkumpul atau berkegiatan komunitas. Taman Srigunting berada di Jalan Letjen Suprapto 32 Kawasan Kota Lama, di sisi selatan terdapat Gedung Marba, di barat daya terdapat Gedung Jiwasraya, di sisi barat terdapat Gereja Blenduk serta di sisi timur terdapat Gedung Kerta Niaga. Taman ini beberapa kali mengalami renovasi, seperti pada tahun 2001 dan tahun 2004. Pada tahun 2001, Taman Srigunting dikembalikan pada fungsi raung terbuka untuk rekreatif, setelah sebelumnya merupakan taman pasif. Pada tahun 2004 renovasi taman ini dengan membuat jalan masuk pada masing-masing sisi, hingga terdapat empat jalan masuk. Dan di tengah tengah dibuat tiang lampu penerangan yang bercabang empat untuk menerangi empat sisi jalan masuk tersebut._x000D_ 0"
354,Semarang Contemporary Art Gallery,Salah satu wisata yang berbau seni di Semarang bisa kamu temukan di kawasan Kota Lama yakni Semarang Contemporary Art Gallery atau lebih mudahnya disebut sebagai Galsem yang berarti Galeri Semarang. Semarang Gallery ini adalah salah satu museum seni yang cukup terkenal dan sampai saat ini masih sangat populer di kalangan wisatawan terutama para pecinta seni. Karya-karya seni yang dipamerkan disini merupakan hasil tangan dingin para seniman handal dari seluruh penjuru Nusantara.,Budaya,Semarang,10000,4.6,"{'lat': -6.967499999999999, 'lng': 110.4282}",-69675.0,1104282.0,19,Indoor,Budaya Semarang Indoor Salah satu wisata yang berbau seni di Semarang bisa kamu temukan di kawasan Kota Lama yakni Semarang Contemporary Art Gallery atau lebih mudahnya disebut sebagai Galsem yang berarti Galeri Semarang. Semarang Gallery ini adalah salah satu museum seni yang cukup terkenal dan sampai saat ini masih sangat populer di kalangan wisatawan terutama para pecinta seni. Karya-karya seni yang dipamerkan disini merupakan hasil tangan dingin para seniman handal dari seluruh penjuru Nusantara. 10000
355,Umbul Sidomukti,"Kawasan wisata umbul Sidomukti merupakan salah satu Wisata Alam Pegunungan di Semarang, berada di Desa Sidomukti Kecamatan Bandungan Kabupaten Semarang. Kawasan wisata ini dengan didukung fasiltas & Servis: Outbond Training, Adrenalin Games, Taman Renang Alam, Camping Ground, Pondok Wisata, Pondok Lesehan, serta Meeting Room.",Cagar Alam,Semarang,75000,4.6,"{'lat': -7.1945903, 'lng': 110.3733583}",-71945903.0,1103733583.0,29,Outdoor,"Cagar Alam Semarang Outdoor Kawasan wisata umbul Sidomukti merupakan salah satu Wisata Alam Pegunungan di Semarang, berada di Desa Sidomukti Kecamatan Bandungan Kabupaten Semarang. Kawasan wisata ini dengan didukung fasiltas & Servis: Outbond Training, Adrenalin Games, Taman Renang Alam, Camping Ground, Pondok Wisata, Pondok Lesehan, serta Meeting Room. 75000"
356,Saloka Theme Park,"SALOKA hadir sebagai taman rekreasi terbesar di Tengah Jawa yang masuk dalam daftar destinasi wisata Pesona Indonesia, serta mengusung konsep kearifan lokal berdasarkan legenda rakyat Baru Klinthing.",Taman Hiburan,Semarang,150000,4.4,"{'lat': -7.280726200000001, 'lng': 110.4595539}",-72807262.0,1104595539.0,17,Outdoor,"Taman Hiburan Semarang Outdoor SALOKA hadir sebagai taman rekreasi terbesar di Tengah Jawa yang masuk dalam daftar destinasi wisata Pesona Indonesia, serta mengusung konsep kearifan lokal berdasarkan legenda rakyat Baru Klinthing. 150000"
357,Wisata Alam Wana Wisata Penggaron,"Berada sekitar 2 KM dari Kota Ungaran atau sekitar 18 KM dari Kota Semarang, Kawasan Wana Wisata Penggaron secara administratif berada di Desa Susukan, Kecamatan Ungaran, Kabupaten semarang. Area ini merupakan salah satu hutan binaan Kesatuan Bisnis Mandiri Wisata, Benih dan Usaha Lain (KBM WBU I) Perum Perhutani Unit I Jateng. Wana Wisata Penggaron atau Wisata Alam Wana Wisata Penggaron merupakan sebuah tempat wisata hutan yang bisa anda gunakan untuk berlibur bersama keluarga anda, salah satunya untuk camping. Tempat ini banyak di jadikan sebagai tempat untuk camping atau berlibur oleh masyarakat Semarang. Wana Wisata Penggaron sebuah hutan yang eksotis, sayangnya surga di kota semarang ini jarang tersentuh mata. Bagi pengunjung yang bertanya kepada penjaga loket, dengan jawaban yang sederhana dan apa adanya “hutan biasa yang sering dipake kemah, tidak ada yang istimewa”, tentunya akan merasa kecewa.",Cagar Alam,Semarang,10000,4.1,"{'lat': -7.115796899999999, 'lng': 110.4217966}",-71157969.0,1104217966.0,23,Outdoor,"Cagar Alam Semarang Outdoor Berada sekitar 2 KM dari Kota Ungaran atau sekitar 18 KM dari Kota Semarang, Kawasan Wana Wisata Penggaron secara administratif berada di Desa Susukan, Kecamatan Ungaran, Kabupaten semarang. Area ini merupakan salah satu hutan binaan Kesatuan Bisnis Mandiri Wisata, Benih dan Usaha Lain (KBM WBU I) Perum Perhutani Unit I Jateng. Wana Wisata Penggaron atau Wisata Alam Wana Wisata Penggaron merupakan sebuah tempat wisata hutan yang bisa anda gunakan untuk berlibur bersama keluarga anda, salah satunya untuk camping. Tempat ini banyak di jadikan sebagai tempat untuk camping atau berlibur oleh masyarakat Semarang. Wana Wisata Penggaron sebuah hutan yang eksotis, sayangnya surga di kota semarang ini jarang tersentuh mata. Bagi pengunjung yang bertanya kepada penjaga loket, dengan jawaban yang sederhana dan apa adanya “hutan biasa yang sering dipake kemah, tidak ada yang istimewa”, tentunya akan merasa kecewa. 10000"
358,Masjid Kapal Semarang,"Masjid Safinatun Najah atau pengunjung biasa menyebutnya dengan Masjid Kapal Semarang kini menjadi wisata religi yang ramai dikunjungi saat bulan Ramadan. Masjid yang berlokasi di berlokasi di Jalan Kyai Padak, Podorejo, Kec. Ngaliyan, Kota Semarang mulai ramai didatangi pengunjung saat menjelang buka puasa. Umumnya tujuan utama mereka yang datang kesini untuk beribadah, selain itu juga ada yang berburu foto serta berkuliner di sekitar kawasan masjid.",Tempat Ibadah,Semarang,0,4.1,"{'lat': -7.018778199999999, 'lng': 110.2937134}",-70187782.0,1102937134.0,17,Indoor,"Tempat Ibadah Semarang Indoor Masjid Safinatun Najah atau pengunjung biasa menyebutnya dengan Masjid Kapal Semarang kini menjadi wisata religi yang ramai dikunjungi saat bulan Ramadan. Masjid yang berlokasi di berlokasi di Jalan Kyai Padak, Podorejo, Kec. Ngaliyan, Kota Semarang mulai ramai didatangi pengunjung saat menjelang buka puasa. Umumnya tujuan utama mereka yang datang kesini untuk beribadah, selain itu juga ada yang berburu foto serta berkuliner di sekitar kawasan masjid. 0"
359,Taman Bunga Celosia,"Wisata Semarang menawarkan berbagai tempat wisata menarik. Salah satunya yaitu berkunjung ke Taman Bunga Celosia Bandungan. Lokasinya berada di kaki Gunung Ungaran, Semarang. Menawarkan pemandangan sekitar yang alami dengan panorama pegunungan Ungaran merupakan daya tarik utama taman rekreasi ini. Begitu sampai di sini area parkir yang luas langsung menyambut dan tak ketinggalan gapura selamat datang. Sepanjang perjalanan menuju ke loket tiket, terdapat pagar berbentuk pensil raksasa warna warni. Sebagai tambahan di sekitar pagar terdapat bunga warna-warni yang menghiasi perjalanan menuju loket masuk.",Cagar Alam,Semarang,25000,4.3,"{'lat': -7.225504099999998, 'lng': 110.3463166}",-72255041.0,1103463166.0,20,Outdoor,"Cagar Alam Semarang Outdoor Wisata Semarang menawarkan berbagai tempat wisata menarik. Salah satunya yaitu berkunjung ke Taman Bunga Celosia Bandungan. Lokasinya berada di kaki Gunung Ungaran, Semarang. Menawarkan pemandangan sekitar yang alami dengan panorama pegunungan Ungaran merupakan daya tarik utama taman rekreasi ini. Begitu sampai di sini area parkir yang luas langsung menyambut dan tak ketinggalan gapura selamat datang. Sepanjang perjalanan menuju ke loket tiket, terdapat pagar berbentuk pensil raksasa warna warni. Sebagai tambahan di sekitar pagar terdapat bunga warna-warni yang menghiasi perjalanan menuju loket masuk. 25000"
360,Air Terjun Kali Pancur,"Kali Pancur Getasan merupakan kawasan wisata alam Air Terjun Kali Pancur ini berada di Desa Nogosaren, Kecamatan Getasan, Kabupaten Semarang, sekitar 14 km sebelah barat Kota Salatiga. Untuk menuju ke lokasi objek wisata ini tidak ada sarana transportasi umum, jadi harus membawa kendaraan sendiri.",Cagar Alam,Semarang,5000,4.1,"{'lat': -7.358096300000001, 'lng': 110.4210681}",-73580963.0,1104210681.0,24,Outdoor,"Cagar Alam Semarang Outdoor Kali Pancur Getasan merupakan kawasan wisata alam Air Terjun Kali Pancur ini berada di Desa Nogosaren, Kecamatan Getasan, Kabupaten Semarang, sekitar 14 km sebelah barat Kota Salatiga. Untuk menuju ke lokasi objek wisata ini tidak ada sarana transportasi umum, jadi harus membawa kendaraan sendiri. 5000"
361,Wisata Kampung Krisan Clapar,"Wisata Kampung Krisan Gemah Ripah di Dusun Clapar Desa Duren Kecamatan Bandungan Kabupaten Semarang bisa jadi altenatif liburan. Di tempat ini terhampar kebun bunga warna warni yang memesona. Itu adalah kompleks wisata perkebunan bunga krisan beragam varietas. Setidaknya ada 20 varietas yang dikembangkan oleh Kelompok Tani Gemah Ripah sejak dua tahun terakhir ini. Dan objek tersebut mulai dibuka untuk umum sebagai jujukan wisatawan pada 6 November 2016. Di atas lahan terasering seluas sekitar 12 hektar itu, Anda bakal diajak berkeliling di kebun bunga krisan yang khusus untuk kunjungan wisatawan di luasan lahan 6,5 hektar. Setidaknya ada 3 kebun yang disiapkan pihak pengelola untuk pengunjung.",Taman Hiburan,Semarang,10000,4.1,"{'lat': -7.214158199999999, 'lng': 110.3769541}",-72141582.0,1103769541.0,18,Outdoor,"Taman Hiburan Semarang Outdoor Wisata Kampung Krisan Gemah Ripah di Dusun Clapar Desa Duren Kecamatan Bandungan Kabupaten Semarang bisa jadi altenatif liburan. Di tempat ini terhampar kebun bunga warna warni yang memesona. Itu adalah kompleks wisata perkebunan bunga krisan beragam varietas. Setidaknya ada 20 varietas yang dikembangkan oleh Kelompok Tani Gemah Ripah sejak dua tahun terakhir ini. Dan objek tersebut mulai dibuka untuk umum sebagai jujukan wisatawan pada 6 November 2016. Di atas lahan terasering seluas sekitar 12 hektar itu, Anda bakal diajak berkeliling di kebun bunga krisan yang khusus untuk kunjungan wisatawan di luasan lahan 6,5 hektar. Setidaknya ada 3 kebun yang disiapkan pihak pengelola untuk pengunjung. 10000"
362,Danau Rawa Pening,"Rawa Pening (pening adalah salah satu varian bahasa Jawa dari kata ""wening"" yang artinya hening, tenang, damai) (bahasa Jawa: ꦫꦮ​ꦥꦼꦤꦶꦁ, translit. Rawa Pening) adalah danau alam di Kabupaten Semarang, Jawa Tengah. Dengan luas 2.670 hektare ia menempati wilayah Kecamatan Ambarawa, Bawen, Tuntang, dan Banyubiru.Rawa Pening terletak di cekungan terendah lereng Gunung Merbabu, Gunung Telomoyo, dan Gunung Ungaran. Danau ini dangkal dan menjadi hulu bagi Sungai Tuntang._x000D_",Cagar Alam,Semarang,15000,4.4,"{'lat': -7.2854929, 'lng': 110.4321671}",-72854929.0,1104321671.0,15,Outdoor,"Cagar Alam Semarang Outdoor Rawa Pening (pening adalah salah satu varian bahasa Jawa dari kata ""wening"" yang artinya hening, tenang, damai) (bahasa Jawa: ꦫꦮ​ꦥꦼꦤꦶꦁ, translit. Rawa Pening) adalah danau alam di Kabupaten Semarang, Jawa Tengah. Dengan luas 2.670 hektare ia menempati wilayah Kecamatan Ambarawa, Bawen, Tuntang, dan Banyubiru.Rawa Pening terletak di cekungan terendah lereng Gunung Merbabu, Gunung Telomoyo, dan Gunung Ungaran. Danau ini dangkal dan menjadi hulu bagi Sungai Tuntang._x000D_ 15000"
